row_id,Revenue_Growth,Profit_Margin,grossProfitMargin,returnOnEquity,assetTurnover,Debt_to_Equity,Debt_to_Equity_squared,Capex_to_Revenue,R_and_D_to_Revenue,Dividend_Yield,currentRatio,currentRatio_squared,returnOnEquityXpositiveROE,Sector_Communication_Services,Sector_Consumer_Cyclical,Sector_Consumer_Defensive,Sector_Energy,Sector_Financial_Services,Sector_Healthcare,Sector_Industrials,Sector_Real_Estate,Sector_Technology,Sector_Utilities,Enterprise_Value_over_EBITDA,split,Sector_label
1041,0.0818,0.023,0.22462566,0.07,1.549295775,0.286,0.0817959999999999,0.036,0.0171,0.0277,1.734,3.006756,0.07,False,False,False,False,False,False,True,False,False,False,7.8192,train,Industrials
177,0.1266,0.118,0.251192769,0.0991,0.445770042,0.5598,0.3133760399999999,0.102,0.0,0.0113,1.791,3.207681,0.0991,False,False,False,False,False,False,False,False,False,False,14.3959,train,Basic_Materials
290,0.1309,0.151,0.483152404,0.3265,1.49483667,0.2171,0.0471324099999999,0.0336,0.0,0.0295,5.295,28.037025,0.3265,False,False,False,False,False,False,True,False,False,False,13.4848,train,Industrials
1100,0.0162,-0.027,0.400992214,-0.0713,0.899073912,1.6331,2.66701561,0.104,0.0,0.0,1.249,1.5600010000000002,-0.0,False,True,False,False,False,False,False,False,False,False,9.0458,train,Consumer_Cyclical
635,0.3993,0.011,0.169511673,0.0453,1.336659464,0.9782,0.95687524,0.0338,0.0,0.0,1.248,1.557504,0.0453,False,True,False,False,False,False,False,False,False,False,8.8989,train,Consumer_Cyclical
420,0.0249,0.169,0.408431429,0.2753,1.110696045,0.0,0.0,0.0406,0.0,0.0256,3.213,10.323369,0.2753,False,False,False,False,False,False,False,False,True,False,7.537,train,Technology
75,0.2453,0.027,0.047798484,0.1441,2.333426378,0.4204,0.17673616,0.0177,0.0,0.0427,1.648,2.715904,0.1441,False,False,False,True,False,False,False,False,False,False,5.8008,train,Energy
851,0.0783,0.056,0.304860334,0.1298,1.161572748,0.7267,0.52809289,0.0171,0.0,0.0,5.716,32.672656,0.1298,False,False,True,False,False,False,False,False,False,False,9.7388,train,Consumer_Defensive
659,0.2042,0.15,0.827074742,0.226,1.140584546,0.0168,0.0002822399999999,0.1438,0.0,0.0042,1.98,3.9204,0.226,False,False,False,False,False,False,True,False,False,False,9.5119,train,Industrials
333,0.6226,-0.018,0.233078126,-0.0133,0.543029043,0.2304,0.05308416,0.0775,0.0,0.0,2.95,8.7025,-0.0,False,False,False,True,False,False,False,False,False,False,9.6516,train,Energy
548,0.0947,0.046,0.196772898,0.1274,0.63076988,2.5263,6.38219169,0.0648,0.0,0.0691,2.546,6.482115999999999,0.1274,False,False,False,False,False,False,False,False,False,False,9.9241,train,Basic_Materials
680,0.013,0.045,0.250341482,0.0672,0.773944793,0.2474,0.06120676,0.0232,0.0133,0.0,1.458,2.125764,0.0672,False,True,False,False,False,False,False,False,False,False,8.2231,train,Consumer_Cyclical
60,0.3093,0.043,0.402474161,0.2313,1.431846687,0.7611,0.57927321,0.0486,0.1238,0.0,1.098,1.205604,0.2313,False,False,False,False,False,False,False,False,True,False,25.9138,train,Technology
1192,0.1456,0.001,0.457812382,0.0011,1.19519098,0.063,0.003969,0.0162,0.093,0.0,1.94,3.7636,0.0011,False,False,False,False,False,False,False,False,True,False,11.5656,train,Technology
301,0.1645,0.121,0.44572625,0.1065,0.433169725,0.6884,0.47389456,0.0291,0.0397,0.003,1.728,2.985984,0.1065,False,False,False,False,False,True,False,False,False,False,19.3488,train,Healthcare
854,0.1131,0.043,0.362747867,0.1048,0.949318889,0.4713,0.2221236899999999,0.0132,0.0,0.0159,1.148,1.3179039999999995,0.1048,False,True,False,False,False,False,False,False,False,False,15.9815,train,Consumer_Cyclical
130,0.3823,0.215,0.466284457,0.3662,0.887617094,0.3717,0.1381608899999999,0.0247,0.1074,0.0149,2.904,8.433216,0.3662,False,False,False,False,False,False,False,False,True,False,7.2636,train,Technology
1133,0.0394,0.054,0.212667618,0.0672,1.118136021,0.0,0.0,0.053,0.0,0.0362,7.79,60.6841,0.0672,False,False,False,False,False,False,True,False,False,False,5.8643,train,Industrials
622,0.096,0.038,0.293366946,0.2287,0.879283235,2.2131,4.897811609999999,0.031,0.0,0.0669,5.067,25.674489,0.2287,False,False,False,False,False,False,False,False,False,False,6.8802,train,Basic_Materials
601,0.109,0.029,0.334131622,0.0753,1.856621489,0.0,0.0,0.0259,0.0,0.0,2.813,7.912969000000001,0.0753,False,True,False,False,False,False,False,False,False,False,5.2447,train,Consumer_Cyclical
386,-0.006,0.089,0.532377717,0.1436,0.324921194,3.0519,9.31409361,-0.0783,0.0,0.0561,1.448430493,2.0979508930522237,0.1436,False,True,False,False,False,False,False,False,False,False,10.2506,train,Consumer_Cyclical
1102,0.1707,0.104,0.767059179,0.137,0.234918608,0.0,0.0,0.3557,0.0,0.08,0.841,0.7072809999999999,0.137,False,False,False,True,False,False,False,False,False,False,4.6459,train,Energy
1009,0.0033,0.029,0.254329038,0.3329,2.249147315,0.7125,0.50765625,0.0109,0.0,0.0145,1.344,1.806336,0.3329,False,False,False,False,False,False,False,False,True,False,9.8859,train,Technology
618,0.0015,0.076,0.234206471,0.1855,1.019727654,0.8794,0.77334436,0.0599,0.0,0.0268,2.26,5.107599999999999,0.1855,False,False,True,False,False,False,False,False,False,False,8.7257,train,Consumer_Defensive
115,0.1405,0.127,0.426930147,0.2462,0.853751839,0.532,0.283024,0.0354,0.0,0.025,1.074,1.1534760000000002,0.2462,False,False,False,False,False,False,True,False,False,False,14.7238,train,Industrials
342,0.094,0.033,0.24690532,0.1369,2.336414123,0.4124,0.17007376,0.0119,0.0,0.0,2.86,8.179599999999999,0.1369,False,False,False,False,False,False,False,False,False,False,5.0854,train,Basic_Materials
912,0.1183,0.012,0.565732719,0.0131,0.797297351,0.0,0.0,0.032,0.0984,0.0,3.248,10.549504,0.0131,False,False,False,False,False,False,False,False,True,False,24.3004,train,Technology
294,0.6929,0.093,0.226242434,0.6384,1.915716108,1.1308,1.27870864,0.0197,0.0309,0.0,1.765,3.115225,0.6384,False,False,False,False,False,False,False,False,True,False,5.0034,train,Technology
555,-0.0785,-0.011,0.164381205,-0.0284,1.032472954,1.0642,1.13252164,0.0327,0.0,0.0,2.003,4.012009000000001,-0.0,False,False,True,False,False,False,False,False,False,False,17.2646,train,Consumer_Defensive
1003,0.1252,0.152,0.383731896,0.1748,0.897996328,0.1013,0.01026169,0.0123,0.0,0.0065,4.363,19.035769000000005,0.1748,False,False,False,False,False,False,True,False,False,False,15.2432,train,Industrials
104,0.0616,0.049,0.233481419,0.5363,1.710078054,3.2331,10.45293561,0.0127,0.0,0.0185,1.45,2.1025,0.5363,False,False,False,False,False,False,True,False,False,False,12.1765,train,Industrials
517,0.283,0.031,0.125106405,0.1465,1.738186267,1.0677,1.1399832900000002,0.0072,0.0,0.0229,2.022,4.088483999999999,0.1465,False,False,False,False,False,False,True,False,False,False,6.6859,train,Industrials
1044,0.2306,0.095,0.439077228,0.162,0.873285392,0.4714,0.22221796,0.0258,0.0166,0.0107,1.96,3.8416,0.162,False,False,False,False,False,False,True,False,False,False,9.448,train,Industrials
784,0.1849,0.046,0.287639501,0.1738,1.344541661,1.1825,1.3983062500000003,0.0072,0.0,0.0166,2.446,5.982916000000001,0.1738,False,False,False,False,False,False,True,False,False,False,13.1066,train,Industrials
551,0.1703,0.085,0.423052294,0.0559,0.308590046,0.7547,0.5695720900000001,0.0415,0.0783,0.0212,2.607,6.796449000000001,0.0559,False,False,False,False,False,False,False,False,False,False,24.2411,train,Basic_Materials
1164,0.1017,0.067,0.344434108,0.1019,1.18632424,0.1801,0.03243601,0.0325,0.0,0.0183,7.827,61.261929,0.1019,False,False,True,False,False,False,False,False,False,False,6.519,train,Consumer_Defensive
958,0.1034,0.097,0.327949854,0.2344,0.667334356,1.8422,3.39370084,0.2008,0.0,0.0279,0.964,0.929296,0.2344,False,False,False,False,False,False,True,False,False,False,6.4872,train,Industrials
657,0.1099,0.013,0.117282533,0.0314,1.33990659,0.2829,0.08003241,0.0286,0.0,0.0129,2.088,4.359744,0.0314,False,False,False,False,False,False,True,False,False,False,9.4244,train,Industrials
1158,0.3129,0.03,0.371675175,0.1501,1.408125606,1.9921,3.96846241,0.0436,0.0,0.0,1.757,3.0870489999999995,0.1501,False,False,False,False,False,False,True,False,False,False,3.7283,train,Industrials
7,0.021,0.208,0.790333103,0.1759,0.33650939,0.6583,0.43335889,0.0409,0.1492,0.0312,1.567,2.455489,0.1759,False,False,False,False,False,True,False,False,False,False,15.0866,train,Healthcare
802,0.1218,0.074,0.345091443,0.1117,0.852363961,0.1969,0.0387696099999999,0.0159,0.0,0.0,2.0,4.0,0.1117,False,False,False,False,False,False,True,False,False,False,9.0387,train,Industrials
907,0.0158,0.165,0.366503934,0.0957,0.214758708,0.7741,0.59923081,0.2027,0.0,0.0258,2.311,5.340720999999999,0.0957,False,False,False,False,False,False,False,False,False,True,12.2826,train,Utilities
405,0.0824,0.097,0.222285151,0.1851,1.353363897,0.1589,0.02524921,0.0825,0.0,0.0056,4.127,17.032128999999998,0.1851,False,False,True,False,False,False,False,False,False,False,16.073,train,Consumer_Defensive
1029,0.0561,0.035,0.17721519,0.0933,1.201695309,0.6128,0.37552384,0.032,0.0,0.0278,2.3,5.289999999999999,0.0933,False,False,False,False,False,False,False,False,False,False,13.6798,train,Basic_Materials
56,0.4264,0.218,0.419879582,0.1937,0.43175081,0.4837,0.23396569,0.2599,0.0058,0.0505,1.34,1.7956000000000003,0.1937,False,False,False,True,False,False,False,False,False,False,5.3767,train,Energy
992,-0.051,0.103,0.271082551,0.1928,1.477161642,0.0,0.0,0.0213,0.0,0.0207,3.261,10.634121,0.1928,False,False,False,False,False,False,True,False,False,False,7.6849,train,Industrials
649,0.1027,0.031,0.447243413,0.0226,0.288977678,1.1781,1.3879196099999995,0.1796,0.0,0.0,1.340909091,1.7980371903264465,0.0226,False,True,False,False,False,False,False,False,False,False,10.8651,train,Consumer_Cyclical
1001,0.3602,0.109,0.322182674,0.1486,1.154570184,0.0,0.0,0.0318,0.0449,0.0135,4.339,18.826921,0.1486,False,False,False,False,False,False,True,False,False,False,18.1302,train,Industrials
1108,-0.0281,0.325,0.65472228,0.1137,0.217820229,0.3961,0.15689521,0.5089,0.0,0.0089,1.437,2.064969,0.1137,False,False,False,True,False,False,False,False,False,False,16.0386,train,Energy
1016,0.0358,0.057,0.171277579,0.1397,1.316412631,0.3419,0.1168956099999999,0.0435,0.0272,0.0125,2.463,6.066369000000001,0.1397,False,False,False,False,False,False,False,False,False,False,7.0834,train,Basic_Materials
621,-0.0644,0.015,0.558693759,0.0246,1.296516088,0.0,0.0,0.0259,0.0,0.0,6.009,36.108081000000006,0.0246,False,True,False,False,False,False,False,False,False,False,5.8397,train,Consumer_Cyclical
748,-0.018,0.052,0.182870055,0.0787,0.937894027,0.3088,0.09535744,0.0142,0.0,0.0452,5.935,35.224225,0.0787,False,False,True,False,False,False,False,False,False,False,6.6972,train,Consumer_Defensive
298,0.2141,0.241,0.682686921,0.1327,0.30339715,0.562,0.315844,0.0411,0.1879,0.0219,2.008,4.032064,0.1327,False,False,False,False,False,False,False,False,True,False,13.9794,train,Technology
451,-0.065,-0.003,0.542741341,-0.0038,0.892078449,0.006,3.6e-05,0.0968,0.0,0.0133,2.15,4.6225,-0.0,False,True,False,False,False,False,False,False,False,False,26.3692,train,Consumer_Cyclical
468,0.3175,0.026,0.339593219,0.0541,0.734755953,0.89,0.7921,0.0173,0.0162,0.0046,1.741,3.0310810000000004,0.0541,False,False,False,False,False,False,True,False,False,False,10.4502,train,Industrials
495,0.0453,0.104,0.359349665,0.4065,1.666885213,0.4672,0.21827584,0.0344,0.0,0.0142,1.68,2.8224,0.4065,False,False,False,False,False,False,True,False,False,False,13.1811,train,Industrials
1148,0.2122,0.089,0.12108072,0.4102,1.292698567,0.9767,0.95394289,0.0336,0.0,0.0,1.515,2.295225,0.4102,False,False,False,False,False,False,False,False,True,False,15.7055,train,Technology
1099,0.0269,0.003,0.207411809,0.0089,1.150872067,0.7453,0.55547209,0.0,0.0,0.0,2.973,8.838728999999999,0.0089,False,True,False,False,False,False,False,False,False,False,8.7109,train,Consumer_Cyclical
295,0.0309,0.032,0.699046462,0.0035,0.07138081,0.483,0.233289,-0.6395,0.0,0.0413,1.67180597,2.7949352013276414,0.0035,False,False,False,False,False,False,False,True,False,False,20.2554,train,Real_Estate
467,0.033,0.101,0.205495883,0.1916,0.556751524,1.8175,3.3033062499999994,0.0245,0.0,0.0654,2.268,5.143824,0.1916,False,False,True,False,False,False,False,False,False,False,9.1876,train,Consumer_Defensive
1035,0.1985,0.027,0.261758179,0.0875,0.589207809,1.4351,2.05951201,0.1188,0.035,0.0,1.084,1.175056,0.0875,False,True,False,False,False,False,False,False,False,False,2.3794,train,Consumer_Cyclical
707,0.3987,0.084,0.240227768,0.1321,1.306389603,0.0064,4.096e-05,0.0124,0.0,0.0,5.448,29.68070400000001,0.1321,False,False,True,False,False,False,False,False,False,False,11.272,train,Consumer_Defensive
116,0.1014,0.031,0.195863632,0.0457,0.3920545,1.2118,1.46845924,0.1559,0.0,0.0394,2.127,4.524128999999999,0.0457,False,False,False,False,False,False,False,False,False,True,9.0381,train,Utilities
962,0.0225,0.024,0.239485974,0.1635,2.242742403,1.4538,2.11353444,0.0362,0.0,0.0196,1.91,3.6481,0.1635,False,False,True,False,False,False,False,False,False,False,6.3792,train,Consumer_Defensive
658,0.1148,0.19,0.566048794,0.408,0.489456396,2.5457,6.480588490000001,0.091,0.0,0.0035,1.581,2.499561,0.408,False,False,False,False,False,False,False,False,True,False,13.2268,train,Technology
469,0.2003,0.087,0.177179404,0.1269,0.717559029,0.3673,0.13490929,0.0617,0.0,0.0135,3.245,10.530025,0.1269,False,False,False,False,False,False,True,False,False,False,9.8213,train,Industrials
1098,0.0458,0.064,0.199654027,0.1278,1.485086061,0.0,0.0,0.0247,0.0,0.0186,3.254,10.588516,0.1278,False,True,False,False,False,False,False,False,False,False,9.1688,train,Consumer_Cyclical
1019,0.4778,0.055,0.156927927,0.3411,0.78019225,4.2124,17.744313759999997,-0.0036,0.0,0.0,0.956,0.913936,0.3411,False,False,False,False,False,False,True,False,False,False,15.0894,train,Industrials
643,0.0157,0.064,0.241786482,0.1069,0.944168719,0.3526,0.12432676,0.0093,0.0,0.0,1.386,1.920996,0.1069,False,False,False,False,False,False,False,False,False,False,9.3839,train,Basic_Materials
860,0.1439,0.131,0.861784154,0.1415,0.5026749,0.9165,0.83997225,0.1524,0.0,0.0041,1.087,1.181569,0.1415,False,True,False,False,False,False,False,False,False,False,11.3009,train,Consumer_Cyclical
136,0.0205,0.043,0.393746266,0.1585,1.500037344,0.833,0.693889,0.0335,0.0,0.036,1.986,3.944196,0.1585,False,True,False,False,False,False,False,False,False,False,5.5994,train,Consumer_Cyclical
88,0.0247,0.092,0.327649573,0.1022,0.479537676,0.5164,0.2666689599999999,0.0255,0.0,0.0296,1.051,1.104601,0.1022,False,False,False,False,False,False,False,False,False,False,10.291,train,Basic_Materials
669,0.1267,0.182,0.631742179,0.122,0.340417719,0.6386,0.4078099599999999,0.0113,0.0,0.0062,1.112,1.2365440000000003,0.122,False,False,False,False,False,False,True,False,False,False,22.4781,train,Industrials
282,0.2308,0.086,0.482700119,0.092,0.464895954,0.7317,0.53538489,0.0336,0.0698,0.0036,1.6,2.5600000000000005,0.092,False,False,False,False,False,True,False,False,False,False,20.7283,train,Healthcare
750,0.172,0.022,0.150320605,0.2219,2.195653789,2.8749,8.26505001,0.0134,0.0,0.0149,1.2,1.44,0.2219,False,True,False,False,False,False,False,False,False,False,9.7949,train,Consumer_Cyclical
566,0.5439,0.137,0.340613954,0.2291,0.971761752,0.0358,0.00128164,0.0412,0.0878,0.0,3.001,9.006001,0.2291,False,False,False,False,False,False,False,False,True,False,8.5646,train,Technology
544,0.2711,0.054,0.370276421,0.1473,0.901287225,1.0357,1.07267449,0.0194,0.0,0.0,0.87,0.7569,0.1473,False,False,False,False,False,True,False,False,False,False,17.6896,train,Healthcare
943,0.0415,0.103,0.255653313,0.4791,1.349030858,1.5738,2.47684644,0.0326,0.0613,0.017,2.998,8.988004000000002,0.4791,False,False,False,False,False,False,False,False,False,False,13.8835,train,Basic_Materials
702,0.0081,0.246,0.530604621,0.2021,0.263840254,1.1002,1.2104400400000002,0.3318,0.0,0.03,1.238,1.532644,0.2021,False,False,False,True,False,False,False,False,False,False,9.0908,train,Energy
857,0.0628,0.027,0.389757591,0.0692,1.376090492,0.3257,0.10608049,0.0605,0.0,0.0,1.808,3.268864,0.0692,False,False,False,False,False,False,True,False,False,False,12.4967,train,Industrials
174,0.1311,0.12,0.166008615,0.4572,1.379305467,0.9152,0.8375910400000001,0.054,0.0029,0.0481,1.917,3.674889,0.4572,False,False,False,False,False,False,False,False,False,False,5.7936,train,Basic_Materials
703,0.0307,0.023,0.177617388,0.0245,0.825899281,0.0428,0.0018318399999999,0.0091,0.0,0.0,2.823,7.969329,0.0245,False,False,False,False,True,False,False,False,False,False,8.6595,train,Financial_Services
756,0.1811,0.324,0.879498561,0.1583,0.396096222,0.0,0.0,0.0168,0.1807,0.0,2.499,6.245001,0.1583,False,False,False,False,False,False,False,False,True,False,20.4391,train,Technology
412,0.0489,0.028,0.361028557,0.4473,1.907332101,2.8014,7.84784196,0.0472,0.0,0.0317,1.065,1.1342249999999998,0.4473,False,True,False,False,False,False,False,False,False,False,5.8577,train,Consumer_Cyclical
219,0.0917,0.049,0.09615031,0.227,2.103366359,0.4527,0.20493729,0.0231,0.0,0.036,1.478,2.184484,0.227,False,False,False,True,False,False,False,False,False,False,5.3026,train,Energy
314,0.2117,0.136,0.418043992,0.3221,0.44377654,3.452,11.916304,0.1993,0.0,0.0,0.832,0.692224,0.3221,False,False,False,False,False,False,True,False,False,False,5.518,train,Industrials
811,0.0035,0.915,1.0,0.1877,0.111418322,0.7814,0.61058596,0.4681,0.0,0.0547,3.365609208,11.327325340974388,0.1877,False,False,False,False,False,False,False,True,False,False,10.2956,train,Real_Estate
591,-0.0079,0.079,0.359792249,0.1934,1.211736997,0.3215,0.10336225,0.0542,0.0,0.0,1.201,1.4424010000000005,0.1934,False,False,False,False,False,False,True,False,False,False,4.2337,train,Industrials
715,0.2507,0.057,0.241649257,0.1257,0.971366424,0.6935,0.48094225,0.0217,0.0,0.0,1.586,2.5153960000000004,0.1257,False,False,False,False,False,False,False,False,False,False,8.9779,train,Basic_Materials
696,0.1785,0.08,0.425707714,0.1334,0.853748596,0.5631,0.31708161,0.0234,0.0831,0.0,2.704,7.311616000000001,0.1334,False,False,False,False,False,False,False,False,True,False,21.8903,train,Technology
521,0.1863,0.033,0.160362345,0.0839,1.135731871,0.7821,0.6116804100000001,0.0238,0.0121,0.0,3.323,11.042329,0.0839,False,False,False,False,False,False,False,False,True,False,6.3509,train,Technology
803,0.1955,0.113,0.63291258,0.0942,0.220459059,1.3163,1.73264569,0.0584,0.0,0.0,1.47,2.1609,0.0942,False,False,False,False,False,False,True,False,False,False,14.452,train,Industrials
887,-0.0105,0.114,0.180094227,0.1796,0.494889829,1.3122,1.7218688400000002,0.0711,0.0,0.0,1.023,1.0465289999999998,0.1796,False,False,True,False,False,False,False,False,False,False,5.6573,train,Consumer_Defensive
866,0.0157,0.022,0.326485089,0.0633,1.179761919,0.9068,0.8222862400000001,0.0373,0.0,0.0,1.425,2.030625,0.0633,False,False,False,False,False,False,False,False,True,False,3.7593,train,Technology
1138,0.0946,0.065,0.769168256,0.0811,1.033387873,0.0487,0.00237169,0.0186,0.0089,0.0,4.848,23.503104,0.0811,False,False,False,False,False,True,False,False,False,False,11.2668,train,Healthcare
713,-0.0136,0.049,0.566481943,0.0156,0.141652029,1.1797,1.3916920899999998,0.1899,0.0,0.0738,1.465038601,2.1463381024200374,0.0156,False,False,False,False,False,False,False,True,False,False,11.0422,train,Real_Estate
846,0.0787,0.093,0.255255588,0.1249,0.585533348,0.7509,0.56385081,0.042,0.0126,0.0039,2.295,5.267024999999999,0.1249,False,False,False,False,False,False,False,False,False,False,7.6077,train,Basic_Materials
406,0.5485,0.088,0.318007248,0.0893,0.663363431,0.2327,0.0541492899999999,0.4521,0.0,0.0,2.032,4.129024,0.0893,False,False,False,False,False,False,False,False,False,False,3.1561,train,Basic_Materials
1116,0.0604,0.107,0.556356086,0.1071,0.691577946,0.0,0.0,0.0553,0.1054,0.0345,2.331,5.433561,0.1071,False,False,False,False,False,False,False,False,True,False,14.2135,train,Technology
744,0.0603,0.091,0.267454144,0.1694,0.710057961,1.1151,1.24344801,0.0285,0.0146,0.0691,2.991,8.946081000000001,0.1694,False,False,False,False,False,False,False,False,False,False,6.6617,train,Basic_Materials
1049,-0.0126,0.079,0.392694645,0.1283,0.682845999,0.8126,0.66031876,0.0071,0.0447,0.0222,1.791,3.207681,0.1283,False,False,False,False,False,False,False,False,True,False,12.2745,train,Technology
996,0.1252,0.119,0.364426594,0.1213,0.609887426,0.2897,0.08392609,0.0391,0.0,0.0047,1.975,3.900625,0.1213,False,False,False,False,False,False,False,False,True,False,14.4465,train,Technology
578,0.0362,0.118,0.50931346,0.5707,0.780695313,3.7528,14.08350784,0.0586,0.0497,0.0,3.704,13.719616000000002,0.5707,False,False,False,False,False,True,False,False,False,False,9.335,train,Healthcare
980,0.0423,0.261,0.85344893,0.0695,0.101325117,1.5565,2.42269225,0.0924,0.0,0.0743,1.817335244,3.302707389084539,0.0695,False,False,False,False,False,False,False,True,False,False,14.5238,train,Real_Estate
367,-0.0342,0.196,0.397109548,0.1793,0.727353747,0.1117,0.01247689,0.0375,0.1416,0.0,3.295,10.857025,0.1793,False,False,False,False,False,False,False,False,True,False,11.8357,train,Technology
530,-0.0049,0.036,0.322981681,0.1096,2.096410925,0.01,0.0001,0.0235,0.0,0.0,3.001,9.006001,0.1096,False,True,False,False,False,False,False,False,False,False,4.2041,train,Consumer_Cyclical
113,0.2449,0.103,0.659413609,0.0558,0.165411011,1.3862,1.9215504400000003,0.321,0.0,0.0394,0.867,0.7516889999999999,0.0558,False,False,False,False,False,False,False,True,False,False,21.4473,train,Real_Estate
97,0.0413,0.106,0.209039987,0.1807,1.172360313,0.1116,0.01245456,0.0398,0.0,0.0176,1.8,3.24,0.1807,False,False,True,False,False,False,False,False,False,False,16.7392,train,Consumer_Defensive
31,0.2091,0.285,0.386249301,0.3336,0.548604722,0.4849,0.23512801,0.1391,0.0165,0.0133,1.993,3.9720490000000006,0.3336,False,False,False,True,False,False,False,False,False,False,2.3014,train,Energy
445,0.0784,0.039,0.136029823,0.2002,0.979065692,3.9551,15.64281601,0.0173,0.0,0.0,2.608,6.801664000000001,0.2002,False,True,False,False,False,False,False,False,False,False,18.1637,train,Consumer_Cyclical
368,0.1973,0.185,0.389639939,0.1624,0.576631786,0.2731,0.07458361,0.0199,0.0743,0.0116,3.426,11.737476,0.1624,False,False,False,False,False,False,False,False,True,False,20.5294,train,Technology
335,0.0627,0.189,0.396992775,0.6617,1.185965725,1.4332,2.05406224,0.018,0.0,0.0,3.019,9.114361,0.6617,False,False,False,False,False,False,True,False,False,False,6.1771,train,Industrials
407,0.1006,0.073,0.397478791,0.126,0.497962098,1.5431,2.38115761,0.0492,0.0,0.0,2.672,7.139584000000001,0.126,False,False,False,False,False,False,True,False,False,False,9.5587,train,Industrials
693,0.3667,0.077,0.348561832,0.1399,0.810172904,0.9513,0.90497169,0.0426,0.0,0.0,2.846,8.099716,0.1399,False,False,False,False,False,False,False,False,False,False,10.608,train,Basic_Materials
683,0.2864,0.081,0.272894955,0.0995,0.571375876,0.6155,0.37884025,0.0328,0.0,0.0,1.805,3.258025,0.0995,False,False,False,False,False,False,True,False,False,False,14.1446,train,Industrials
747,0.09,-0.168,0.741193382,-0.0825,0.198808612,1.1164,1.2463489600000002,0.0233,0.0776,0.0,2.234,4.990756,-0.0,False,False,False,False,False,False,False,False,False,False,10.4608,train,Basic_Materials
356,0.2903,0.327,0.968494115,0.1294,0.071784137,3.7906,14.36864836,0.0011,0.0,0.1122,5.459935302,29.81089350202583,0.1294,False,False,False,False,False,False,False,True,False,False,21.0572,train,Real_Estate
232,0.0779,0.02,0.626626119,0.051,0.59243319,0.8462,0.71605444,-0.011,0.1323,0.0119,1.969,3.876961000000001,0.051,False,False,False,False,False,False,False,False,True,False,10.4459,train,Technology
1185,-0.0459,0.018,0.24315445,0.0132,0.616633043,0.0,0.0,0.0385,0.0,0.0,4.795,22.992025,0.0132,False,False,False,False,False,False,True,False,False,False,19.2139,train,Industrials
349,0.0688,-0.006,0.606434473,-0.0059,0.439905527,0.6898,0.4758240399999999,0.0341,0.1679,0.0,1.547,2.393209,-0.0,False,False,False,False,False,False,False,False,True,False,19.4265,train,Technology
983,-0.0216,0.039,0.286421605,0.092,1.295231352,0.1053,0.01108809,0.0184,0.0,0.0169,1.747,3.0520090000000004,0.092,False,True,False,False,False,False,False,False,False,False,12.3416,train,Consumer_Cyclical
562,0.0547,0.127,0.214775998,0.4435,1.299262875,0.4512,0.20358144,0.0389,0.0,0.0193,2.668,7.1182240000000006,0.4435,False,False,False,False,False,False,False,False,False,False,3.6248,train,Basic_Materials
1081,0.1699,-0.003,0.61209856,-0.0079,0.929020454,1.4677,2.15414329,0.0408,0.0,0.0,1.294,1.674436,-0.0,False,False,False,True,False,False,False,False,False,False,7.8889,train,Energy
47,0.0825,0.235,0.778336125,0.4028,0.470923353,1.4697,2.16001809,0.0606,0.1196,0.0,1.6,2.5600000000000005,0.4028,False,True,False,False,False,False,False,False,False,False,9.1752,train,Consumer_Cyclical
994,0.0215,0.024,0.232739696,0.1038,1.431161262,0.817,0.6674889999999999,0.0288,0.0,0.0193,2.236,4.999696000000001,0.1038,False,False,False,False,False,False,True,False,False,False,10.1463,train,Industrials
1190,0.2421,-0.044,0.16271865,-0.081,2.147335847,0.7287,0.53100369,0.0138,0.0,0.0,1.385,1.918225,-0.0,False,False,False,False,False,False,True,False,False,False,7.1542,train,Industrials
903,0.05,0.083,0.414132496,0.1205,1.252180322,0.0,0.0,0.014,0.0723,0.0,5.712,32.626943999999995,0.1205,False,False,False,False,False,False,True,False,False,False,28.1357,train,Industrials
1031,0.0666,0.152,0.209417893,0.0924,0.307097136,0.3664,0.13424896,0.2197,0.0,0.0101,1.147,1.315609,0.0924,False,False,True,False,False,False,False,False,False,False,23.5648,train,Consumer_Defensive
1011,0.0167,0.049,0.334439944,0.1784,2.125607916,0.001,1e-06,0.0316,0.0,0.0171,1.694,2.869636,0.1784,False,False,False,False,False,False,False,False,True,False,7.6591,train,Technology
1034,-0.0145,0.07,0.260893487,0.0774,0.880912508,0.0371,0.00137641,0.0123,0.0521,0.0,2.787,7.767368999999999,0.0774,False,True,False,False,False,False,False,False,False,False,2.4587,train,Consumer_Cyclical
512,0.08,0.107,0.833450814,0.1242,0.471446757,0.9782,0.95687524,0.0467,0.0401,0.0242,1.498,2.244004,0.1242,False,False,False,False,False,False,False,False,True,False,9.9934,train,Technology
754,-0.0349,0.035,0.424529981,0.1295,2.017767027,0.325,0.105625,0.0289,0.0341,0.0,2.188,4.787344000000001,0.1295,False,True,False,False,False,False,False,False,False,False,10.594,train,Consumer_Cyclical
87,0.1081,0.047,0.161817423,0.1158,0.772011915,1.1406,1.3009683600000002,0.055,0.0,0.0398,1.527,2.331729,0.1158,False,False,False,False,False,False,False,False,False,False,4.9977,train,Basic_Materials
849,0.1761,0.039,0.501521072,0.0708,1.169318469,0.0,0.0,0.0282,0.0625,0.0,1.663,2.765569,0.0708,False,False,False,False,False,False,False,False,True,False,6.7172,train,Technology
